batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25026,N,60.0,-4.774633919400868,9.778697594111995e-14,2.0926412851399675e-13,2.79594776880006,5.2804967008204773e-14,2.0991604168693748e-13,-9.713506276817914e-14,0.8688400866207154,-4.5633922105855993e-14,-4.302626941409278e-14,-3.585522451174397e-14
25026,N,84.0,-0.12147613891357077,1.6959928639787989e-15,3.707756171100799e-15,0.048722039446730925,1.2070579842731993e-15,3.5244055912111977e-15,-1.884436515531999e-15,0.01677392191016181,-8.047053228487998e-16,-7.690538212035997e-16,-6.366339579499995e-16
25026,N,90.0,-0.04622146674354157,1.1943253051141991e-15,2.247572525146679e-14,0.016569592973257184,8.842845675925496e-15,3.242758728214118e-14,-2.0945257216554985e-14,0.005933723610491244,-6.8374487083829986e-15,-6.0340166534500966e-15,-5.762810587363396e-15
25026,N,108.0,-0.0024962062772244673,1.2069267526150898e-05,1.2249704854471358e-05,0.0006209986618221215,-3.3878229376650525e-13,7.292941807081792e-05,-6.492552261663583e-15,0.00030031309827002316,-2.6926433251495247e-15,-2.5469337280237175e-15,-2.2797862034189482e-15
25026,N,114.0,-0.0009606727931269849,1.2904629011266003e-05,1.318285347054093e-05,0.00020833009339655905,4.0586687727205906e-07,4.397678809620881e-05,1.682529557290793e-06,0.00012130330039719037,1.0474611892337482e-07,2.6225910502725784e-07,1.152710300176077e-07
25026,N,132.0,-6.787151080837035e-05,2.085197578649503e-06,2.2306649779085872e-06,1.5595355472240712e-05,1.4725298960066252e-07,5.798050216867662e-06,7.624842832180575e-07,9.666740900839465e-06,5.266588134473455e-08,1.5708392606875486e-07,6.065192396053355e-08
25026,N,138.0,-2.981649168678251e-05,1.0213532160242482e-06,1.117788751710872e-06,2.705790088290538e-05,5.985066563873552e-08,2.8784406506566683e-06,4.3916125232492127e-07,4.345554449091015e-06,3.139127460210956e-08,9.768758351954415e-08,3.668275672217169e-08
25026,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,G,12.0,-1.1324099730351063,-1.8990882355132435,0.1523899027806547,0.6307786822130746,0.08563601484358933,-0.8310145692164272,0.0,-0.2958747160028261,0.0012582052881065023,2.243586163838251,0.00045368898196548733
25026,G,36.0,-1.7305256174890826,-5.454503651221359,0.7948873934496473,0.9602921022961353,0.4201382726500676,-2.7974298392343586,0.0,-2.454719047737028,0.014372954426768109,6.9484189096132365,0.006905540645320152
25026,G,42.0,-1.8128160278037668,-6.276908823719098,0.9856175759924436,1.0335861803937223,0.5137211710122453,-3.291371084458969,0.0,-3.1391834982436673,0.02131496320640211,8.07310585878903,0.010761052667847978
25026,G,60.0,-1.5052071530075029,-8.23828099024893,1.5053057063805175,0.8669608568450653,0.7478699810390886,-4.502865243064261,4.9083044121872404e-15,-4.788717485575475,0.05166880031630269,10.724243397140121,0.029910535114041056
25026,G,84.0,-1.0763552620317252,-9.336978878262956,1.9009075540571818,0.6191775221328897,0.8900676151710618,-5.1650883635910825,1.4724913236561723e-14,-5.76980344091902,0.09040732202953639,11.930355868722874,0.06298400675231929
25026,G,90.0,-0.9780352724861617,-9.312237300797246,1.9331961147995078,0.5622355743905857,0.8906735943349936,-5.120193537936037,1.349783713351491e-14,-5.808298489990432,0.09817010196082067,11.74788449741375,0.07182180112288263
25026,G,108.0,-0.7056955996182424,-8.458987777472219,1.9010992479451694,0.4040950250361135,0.8084405344126455,-4.196539837746349,-2.4541522060936202e-15,-5.268392529365495,0.1109506991383265,10.189931918048353,0.09336183770775491
25026,G,114.0,-0.6170440982662754,-7.870327075490585,1.9075012221481527,0.3526896658522045,0.7588873310449157,-3.6980307144624343,0.02060481589360092,-4.8449539375693575,0.11189205583432181,9.428937764835192,0.09865074459891315
25026,G,132.0,-0.3969742393545613,-6.109628530322619,1.7494454650814037,0.22569231080854354,0.6049501361953786,-2.413346955717118,0.12198995794762996,-3.4820780563569884,0.10832239347396039,7.295745933424922,0.10759879541985312
25026,G,138.0,-0.33721933088430284,-5.54788506362609,1.6547787106529408,0.1914449705341565,0.5526842714061158,-2.0601310349385775,0.15372406029751143,-3.06940697811725,0.10496575200553236,6.655638913304471,0.10782238349471614
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-2.0058241587238266,0.0352928362261325,-0.4124672179697689,1.1610686455942334,-0.22940131689800355,-0.18066596324774417,0.0,-0.626755412052638,1.2837424819718213,0.02204397745846496,0.4640096147960683
25026,F,36.0,-0.9395632172700482,0.12662200223664805,-1.3485372044201096,0.4920590608351348,-0.6918847751050099,-0.7446402735011572,0.0,-3.6065300519218666,2.622226570354452,0.21588482065018097,1.6206678634261225
25026,F,42.0,-1.564210090876199,0.1344452417430262,-1.6051635096850736,0.9794672951196243,-0.8002260432585867,-0.932331986552326,0.0,-4.9284254591181496,3.6237800874787776,0.3121767944551393,1.956107853958451
